timestamp,subscription,upgrade,age,gender,location,digitalfluency,os,nps,churn,supporttickets,competitormention,notification_settings,notification_dismissal,uninstall,delete_falsepop,silent_mode,subscription_plan,manual_scan,help,secure_browser,clean_now,parental_control,privacy_settings,scan_now,diagnostic_tool,vpn_toggle,tenure
12/10/2021,basic,yes,51,m,Spain,Intermediate,Linux,9,0,10,53,5820,7126,373,13880,16656,15914,6223,18034,9057,18921,731,4113,13488,12098,8766,1
29/11/2011,trial,yes,49,f,France,Basic,Mac,2,1,1,32,1956,1394,8045,694,3651,12056,1297,5277,1294,12863,6823,5659,7630,27331,9185,11
04/04/2019,basic,no,27,m,Spain,Basic,Mac,9,1,2,17,9502,4106,8623,2259,12416,4626,474,1035,31,4062,13205,6154,14249,7228,2159,3
07/08/2019,premium,no,52,f,Spain,Basic,Linux,8,1,3,80,2243,178,2774,846,104,17076,232,16869,8782,10936,5329,314,2034,474,1022,3
19/04/2018,basic,no,33,f,Germany,Basic,Linux,1,1,9,40,7356,5986,2797,224,8283,17539,8887,3078,3994,2484,4496,36,845,14159,2123,4
27/05/2014,basic,no,31,f,Spain,Advanced,Mac,3,1,4,8,7863,30,7188,604,4658,3823,4788,11979,15815,15037,31,7697,22855,4685,3373,8
21/09/2012,premium,no,53,m,France,Basic,Windows,8,1,11,84,596,2155,772,3893,5357,409,617,590,6619,4126,10143,6071,10069,5940,2992,10
21/05/2022,basic,no,47,m,Spain,Intermediate,Mac,1,0,0,71,9878,10898,2020,5398,10486,1778,5277,1794,4459,20394,20685,15063,18816,12009,1420,0
05/04/2011,premium,no,55,m,Germany,Intermediate,Mac,3,1,19,72,6600,8902,185,12114,4035,6534,50,505,9847,2774,1927,18831,514,21330,465,11
24/09/2012,basic,no,22,m,France,Intermediate,Linux,5,1,0,40,186,6155,1340,2647,3552,16326,5006,5262,1476,9955,2074,19878,24504,9745,977,10
10/10/2013,basic,no,65,m,Germany,Advanced,Windows,9,1,5,12,4047,7891,458,146,2075,76,3506,59,21571,7859,20112,2733,6858,9016,488,9
08/06/2013,premium,yes,29,m,France,Intermediate,Mac,7,1,10,6,10429,5438,405,620,9966,246,9134,3059,18724,19277,11735,18837,25115,3369,756,9
17/06/2021,premium,no,38,m,Spain,Intermediate,Windows,5,1,0,44,353,2591,4259,1952,4769,13268,15410,10225,2742,6133,595,22049,18135,16807,2179,1
26/04/2021,basic,no,40,f,Spain,Advanced,Linux,10,0,4,0,9184,46,11665,11700,13465,12243,164,7818,5933,80,39,1403,678,20572,5226,1
22/04/2020,premium,no,46,f,Germany,Intermediate,Windows,5,1,0,85,226,6732,6986,5647,720,3425,5117,120,398,3854,7537,18672,39,155,3194,2
20/08/2018,basic,yes,36,f,Germany,Intermediate,Windows,9,1,9,73,3512,3534,12773,5924,1415,8506,9574,17957,2163,18216,10135,476,2840,10661,11567,4
11/04/2012,trial,yes,46,m,France,Advanced,Mac,0,1,1,63,436,31,306,83,15192,158,1665,349,1502,10493,15225,4273,627,20045,1310,10
14/01/2017,basic,yes,30,m,Spain,Intermediate,Mac,3,0,0,42,11302,10077,2511,83,4259,384,1065,174,13405,1432,3874,3076,54,15553,378,5
05/06/2011,premium,yes,26,m,France,Intermediate,Linux,10,1,0,38,7763,3128,201,358,5118,1348,1332,3374,1265,1279,1247,1232,1265,9456,5443,11
10/01/2020,trial,yes,57,m,Spain,Intermediate,Mac,9,1,8,4,1105,12855,1805,909,13287,3871,31,1279,17663,10188,4132,6082,2389,4020,3296,2
15/09/2011,trial,yes,38,m,France,Intermediate,Mac,1,1,0,70,2805,833,8335,1422,3313,33,305,2899,1355,1117,16659,2133,2942,12327,3489,11
31/07/2019,basic,no,25,m,Spain,Advanced,Linux,0,1,19,82,2479,30,3716,9128,2616,2190,11329,31,12521,12098,1306,4543,146,11003,1576,3
27/03/2012,basic,no,62,m,Spain,Intermediate,Linux,6,1,0,92,4237,1867,10136,2780,8859,4829,1314,106,3033,7701,72,8244,5047,250,4373,10
10/01/2022,basic,no,56,f,Germany,Advanced,Windows,9,1,0,74,525,217,3103,4640,10383,16326,452,31,4780,246,5405,21605,6085,2497,3678,0
04/03/2019,basic,no,29,m,Germany,Intermediate,Mac,1,1,8,32,10449,1079,5115,9913,2995,6410,17127,8916,82,1439,355,5504,715,1594,65,3
08/01/2017,basic,no,43,f,France,Basic,Linux,9,0,4,18,7332,2197,10589,2236,11075,1247,5390,209,8852,2081,21990,1425,17360,25176,963,5
27/12/2018,trial,no,25,f,Germany,Basic,Mac,7,1,6,33,3669,10203,2249,333,75,264,386,12839,113,14653,6879,17394,5342,2911,11883,3
08/06/2018,premium,no,62,m,France,Basic,Linux,10,1,2,29,7278,1554,8274,180,12585,165,5395,257,12994,6099,9119,16200,2970,19161,3873,4
25/03/2016,basic,yes,32,m,Spain,Basic,Linux,9,1,0,21,11161,3010,262,10218,4461,11117,550,490,1083,12588,6501,8937,103,3077,32,6
22/03/2019,basic,yes,43,m,Spain,Advanced,Mac,5,1,2,2,30,668,9738,6859,5619,13103,672,451,64,6025,17834,17729,12863,16961,701,3
30/04/2018,basic,no,31,m,Germany,Intermediate,Windows,4,0,18,37,993,9754,30,316,13237,2131,5798,8763,3504,640,12201,9704,2555,6200,2267,4
21/12/2015,basic,yes,42,f,Germany,Advanced,Linux,3,1,11,14,3149,252,10288,5882,3448,7215,16813,3194,124,12246,5697,9152,6606,977,4875,6
06/02/2012,trial,no,47,f,Spain,Intermediate,Windows,5,1,11,3,4354,581,2745,7751,34,1439,33,6345,379,15083,884,13558,22950,676,1527,10
19/10/2016,basic,no,56,f,Germany,Intermediate,Linux,2,1,0,2,183,2315,8925,2040,12839,644,4353,13402,8378,501,18700,1865,23137,12659,1627,6
26/04/2015,trial,yes,26,m,Germany,Intermediate,Windows,6,1,16,48,3454,200,31,400,15926,7305,4409,4555,6119,145,5615,1012,24786,17538,936,7
10/01/2018,basic,no,53,m,Spain,Advanced,Linux,10,1,5,9,6347,3695,660,6221,9115,671,106,1217,16382,3620,16128,24811,1103,9836,2469,4
01/11/2019,trial,yes,54,f,France,Intermediate,Mac,9,1,21,84,197,8751,8493,2671,4107,114,18384,11964,1177,15447,318,6630,1501,7754,298,3
14/07/2010,basic,no,27,m,France,Intermediate,Linux,10,1,0,8,1446,10741,3558,2404,2269,30,7973,7441,18340,4751,15001,13869,6159,11670,2057,12
15/09/2017,basic,no,52,f,Spain,Intermediate,Mac,3,1,3,2,5842,58,3048,11027,8626,11059,3485,127,1204,3206,417,8526,32,526,305,5
10/03/2021,basic,yes,58,m,Spain,Intermediate,Linux,9,1,2,64,202,3895,932,3094,3647,2726,16989,10996,3017,2434,3566,4199,2779,12242,8225,1
26/06/2011,premium,yes,29,m,Germany,Intermediate,Windows,2,1,4,20,9072,706,4335,2771,994,3118,10821,5159,8431,17448,1155,175,11434,3867,5578,11
06/05/2015,trial,yes,51,m,Spain,Intermediate,Windows,3,1,4,71,4907,306,5200,73,1041,12973,2726,9875,2939,2715,3235,10620,2568,1492,4666,7
09/01/2017,basic,yes,49,f,Spain,Advanced,Linux,7,0,12,3,473,3733,507,258,4325,16199,6522,7173,10643,19297,21732,22343,12507,171,177,5
16/07/2021,basic,no,32,m,Spain,Basic,Mac,8,0,0,60,1146,8328,8418,189,5611,305,147,940,7235,6420,9776,9996,1300,15985,6598,1
18/03/2011,basic,yes,43,m,Spain,Advanced,Linux,3,0,13,20,6378,5989,10829,13338,1943,15872,15931,4912,8038,15093,273,24662,7290,9507,588,11
07/08/2015,basic,yes,24,m,Germany,Advanced,Windows,8,1,7,41,6742,9415,1230,8840,71,6102,354,19964,1287,6215,8344,2276,17690,9637,5536,7
06/06/2012,trial,no,29,f,Germany,Intermediate,Windows,7,1,2,21,892,388,660,9122,7079,441,7043,10622,4001,3489,10139,21242,517,185,4907,10
18/10/2018,basic,yes,60,f,Spain,Intermediate,Linux,9,1,2,33,6622,5514,308,2290,6782,1067,4001,15563,3290,35,22058,6622,12654,17743,3124,4
17/10/2011,basic,no,48,f,Spain,Intermediate,Linux,9,0,0,21,50,3968,4195,13743,9711,1925,7726,2276,31,9599,4458,30,1314,32,9297,11
16/07/2021,trial,no,39,m,Spain,Intermediate,Mac,9,1,0,19,6321,1521,2453,85,8294,154,6436,8739,1598,801,6363,7903,397,21471,6612,1
01/04/2018,basic,no,26,f,Spain,Intermediate,Linux,9,0,4,97,9612,190,911,11618,3214,4655,8954,456,1688,2311,9344,340,1023,27403,440,4
04/05/2018,basic,no,39,m,Germany,Advanced,Windows,8,1,17,9,7960,1765,1054,13355,7665,1973,2056,1206,1055,54,3504,290,22799,13675,3693,4
20/10/2010,basic,yes,54,m,Spain,Intermediate,Linux,0,1,16,27,3938,3478,1062,5622,1048,17133,14919,8037,20144,18005,137,74,5518,1914,4249,12
24/10/2013,trial,yes,24,f,France,Basic,Linux,6,1,0,3,1771,3655,53,12138,579,7902,18662,3062,15431,4109,8445,8963,19612,11258,9902,9
01/04/2010,basic,yes,58,f,France,Intermediate,Linux,0,1,1,11,5287,10279,2385,13916,13913,7228,1536,15432,173,19600,69,17228,21773,2965,2519,12
17/06/2015,basic,yes,58,m,Spain,Advanced,Mac,1,1,5,91,107,2425,862,5640,10159,6841,12596,6972,4844,2804,89,8683,229,457,6248,7
12/03/2012,premium,no,60,f,Spain,Basic,Linux,2,1,0,70,4987,441,12864,3363,3926,9831,123,3104,14969,816,796,534,2749,4999,1504,10
12/08/2013,trial,yes,46,m,Spain,Intermediate,Linux,9,1,0,3,617,274,2170,434,10029,166,4520,2473,1660,1434,50,20998,22641,23321,10041,9
27/10/2017,basic,no,49,m,France,Intermediate,Linux,3,1,0,3,858,10266,7361,10671,1846,190,17599,4791,1381,78,61,10643,11376,10421,336,5
08/08/2018,trial,yes,52,f,France,Basic,Mac,10,1,0,37,4624,543,3218,7660,2153,10652,18397,1530,18873,2228,101,2009,13295,2981,383,4
23/07/2010,trial,no,58,f,Germany,Intermediate,Mac,2,1,2,0,9458,10085,32,1133,8293,15693,14561,9638,4460,4018,5880,5735,72,25313,3498,12
10/08/2015,basic,no,42,f,Spain,Intermediate,Linux,7,1,1,1,1719,825,13395,2637,521,3251,14882,5780,3835,20850,3857,1750,1112,14618,9229,7
11/11/2021,basic,no,59,m,Spain,Advanced,Linux,3,0,2,5,2080,6848,12577,4077,502,2227,6091,816,1770,6212,1921,375,7648,767,5445,1
01/04/2011,trial,yes,52,f,Germany,Intermediate,Windows,10,1,19,33,4079,575,2100,14969,10779,4786,6633,19710,12153,3955,18644,10849,52,1617,8385,11
15/12/2014,basic,no,43,f,Spain,Intermediate,Mac,6,1,15,26,4089,2835,6313,13867,1209,1526,783,5577,7124,9896,14800,16323,13571,11099,339,7
13/04/2016,trial,yes,61,f,Spain,Intermediate,Linux,9,1,1,79,10134,8018,4521,3156,2589,9302,1356,4111,870,15171,10855,22626,1755,24969,6636,6
10/06/2016,trial,yes,35,m,France,Intermediate,Linux,8,1,17,0,485,173,5813,111,7497,2269,31,9788,8641,4563,1515,5167,23252,18812,9630,6
10/08/2022,basic,no,42,f,Germany,Advanced,Linux,6,1,19,94,1355,3291,31,5439,3510,7783,3883,19499,1719,846,4920,20927,33,7370,11608,0
25/05/2019,trial,yes,45,m,Germany,Basic,Windows,10,1,0,18,9027,9406,12773,4994,1761,4832,15827,1319,3388,9735,3890,13993,206,40,4722,3
10/09/2011,premium,no,60,f,Spain,Intermediate,Linux,2,1,23,2,128,13062,374,3198,2410,6386,11231,11449,14535,5870,806,15322,1132,1009,6936,11
18/04/2010,basic,no,56,f,Germany,Advanced,Mac,7,1,0,19,939,1084,10905,5109,1813,2177,12240,489,17594,18931,23489,2364,9280,3890,3786,12
09/08/2019,trial,yes,52,m,Spain,Advanced,Mac,10,1,0,61,5129,10925,108,12686,736,3516,170,18832,142,6450,2796,149,1290,17295,1213,3
06/01/2013,basic,yes,24,m,Spain,Intermediate,Mac,4,1,0,1,89,1613,347,5178,54,2880,5057,13701,3082,5084,8728,346,1850,20143,11619,9
31/07/2022,trial,no,41,m,Germany,Intermediate,Windows,8,1,3,4,3196,124,2306,30,12445,9480,13287,7114,4770,6027,3482,5875,7012,43,5552,0
07/09/2012,basic,yes,28,f,Spain,Basic,Linux,7,1,0,2,4889,30,13790,3054,5318,35,32,1189,7012,14215,16413,8627,15927,927,4454,10
14/06/2018,basic,no,62,m,Spain,Intermediate,Linux,4,0,0,46,4053,2034,624,5989,1859,96,443,759,6115,68,2148,4486,336,26861,4452,4
23/08/2019,trial,no,48,m,France,Advanced,Windows,9,1,14,14,7833,8417,10181,4053,10605,5573,12114,353,17154,1786,19959,9750,3615,21374,6198,3
24/09/2022,basic,no,23,f,Germany,Basic,Windows,2,1,3,59,1577,10249,11392,3465,6008,2861,6345,18222,10652,7170,1502,4824,896,32,3560,0
01/01/2020,basic,no,53,f,France,Intermediate,Linux,7,0,1,78,306,12470,4080,2306,146,544,187,528,9364,7789,14827,23951,1120,11113,2765,2
25/03/2021,trial,yes,24,f,France,Intermediate,Linux,9,1,1,2,8904,2747,7646,7689,12431,10651,12502,9076,1730,3609,1472,13772,13872,25098,851,1
06/02/2013,basic,no,51,m,Germany,Advanced,Windows,4,1,7,11,3962,5870,224,8544,5653,9616,911,19042,7660,21130,20631,1978,25900,7878,395,9
11/05/2020,basic,no,59,f,Spain,Intermediate,Linux,8,0,15,13,2627,205,269,13641,16614,10276,1134,1091,2477,22536,4594,12483,2020,40,5809,2
05/08/2017,basic,yes,43,m,Spain,Intermediate,Linux,4,0,14,9,1885,1851,338,12850,294,14024,402,5570,18109,1331,6337,2367,18292,23841,8553,5
12/11/2019,trial,yes,28,f,France,Intermediate,Mac,2,1,10,70,869,225,3504,326,2396,12582,6879,6882,30,2588,21617,8325,3064,3343,4719,3
13/03/2018,trial,yes,60,m,Germany,Intermediate,Windows,6,1,24,5,242,7290,13263,5876,3047,4782,4314,12730,21329,182,294,2905,22540,5987,11118,4
20/10/2021,basic,no,28,f,Germany,Advanced,Mac,8,1,7,0,165,216,63,8401,16334,1733,19030,1549,18608,11144,16880,11341,6280,6453,963,1
01/12/2012,basic,no,60,m,Germany,Intermediate,Linux,2,1,9,0,4283,5533,1634,6225,3523,446,10794,2893,553,5279,4720,67,24049,3969,2610,10
07/06/2018,premium,no,42,m,France,Basic,Windows,5,1,5,55,8711,4133,31,118,5542,123,3043,10768,20528,3512,23232,8465,1518,878,321,4
04/08/2015,basic,no,50,m,Spain,Intermediate,Linux,10,1,0,56,229,550,13806,6155,4011,3326,246,646,17735,8167,20971,8293,6429,16068,31,7
24/09/2019,premium,yes,56,m,Germany,Intermediate,Mac,5,1,6,33,3596,5692,2818,9476,5838,8963,2601,10840,9735,98,16425,8005,19746,19056,5042,3
31/12/2021,basic,no,28,m,Spain,Intermediate,Windows,9,1,5,3,8358,11912,7701,1224,42,66,234,200,7004,651,2894,34,7222,3185,5953,0
05/05/2015,basic,no,38,m,Spain,Basic,Linux,0,0,4,44,9393,123,5951,5201,108,334,2694,7423,1752,5275,3751,15445,7186,8925,1984,7
11/07/2021,basic,no,44,f,Germany,Intermediate,Windows,4,0,1,34,4738,9047,3467,3588,1211,13144,18541,10116,3156,125,15953,32,11858,1335,119,1
06/04/2010,basic,yes,43,f,Germany,Intermediate,Linux,5,0,4,3,4958,7664,259,11413,2292,4037,5467,1423,89,2577,11898,16267,8247,21005,6327,12
05/09/2014,premium,yes,65,m,Spain,Intermediate,Linux,5,0,20,0,9036,100,32,5159,9763,2917,13284,3014,8260,3914,998,59,9125,2558,3135,8
05/12/2015,trial,yes,24,f,Spain,Intermediate,Linux,2,1,1,1,635,8965,12909,3587,1556,148,11063,9530,2038,826,17886,1312,12369,5090,3010,7
26/02/2013,basic,yes,46,f,Germany,Basic,Mac,7,1,17,0,30,625,88,95,6245,37,17677,146,3723,2430,2472,12333,6841,1594,10189,9
22/12/2015,basic,no,45,m,Spain,Basic,Linux,3,0,12,0,206,282,9147,10726,3880,1444,13182,5509,593,894,13749,3600,25077,18515,613,6
26/03/2020,premium,yes,47,f,Spain,Basic,Linux,8,1,16,56,1391,2839,10023,361,8368,8358,1603,11907,421,1282,18719,394,17699,64,4351,2
24/04/2016,basic,no,53,m,Spain,Intermediate,Mac,8,0,4,100,268,208,1208,15046,12218,1303,1590,10218,3249,2670,897,5148,931,3808,31,6
04/04/2016,trial,yes,50,m,Spain,Intermediate,Mac,1,1,0,30,9135,482,14280,7866,1590,13929,13523,9571,2821,8848,6280,11350,21395,765,9816,6
21/12/2019,basic,yes,40,f,Germany,Basic,Mac,10,1,1,33,179,820,1533,14816,2798,365,498,212,12187,1832,2827,15469,24076,20746,4823,2
02/02/2022,basic,yes,46,m,Spain,Intermediate,Mac,5,1,0,46,1102,585,6071,3631,7252,13457,2053,15684,3446,4262,22020,8082,3254,281,1243,0
10/01/2021,basic,no,44,f,Spain,Intermediate,Mac,0,0,1,0,1124,8481,10562,4300,14211,15902,1883,19491,2027,5732,487,2485,49,2729,648,1
23/08/2015,premium,no,30,m,France,Intermediate,Mac,10,1,4,67,340,244,1588,3916,45,2296,9604,18719,11309,787,40,947,22568,16153,658,7
13/03/2013,premium,no,33,f,Spain,Intermediate,Linux,6,0,10,29,421,287,7839,1410,5277,15454,1624,369,7665,640,11178,5504,24611,21815,7997,9
20/11/2021,trial,yes,30,m,France,Advanced,Mac,5,1,2,17,1306,10224,85,7605,13872,11679,1220,17398,5383,5038,2114,8212,5387,24848,72,1
21/12/2015,basic,yes,39,f,France,Intermediate,Mac,10,1,24,6,11644,686,1372,1716,7194,8721,2961,141,563,18617,7670,831,7609,2484,2760,6
03/06/2020,premium,yes,56,f,Spain,Intermediate,Mac,6,1,3,50,2634,7653,2914,6027,13550,35,13288,56,4266,17020,39,4175,9542,1646,7457,2
19/04/2010,trial,no,44,m,France,Intermediate,Mac,8,1,0,2,30,12536,8071,183,53,4021,1002,1477,6288,2433,5800,4526,23724,22460,4304,12
07/11/2016,trial,yes,45,f,Spain,Intermediate,Mac,4,1,1,2,825,30,68,11159,1383,10002,6889,34,19314,18410,63,8557,1911,648,2410,6
20/10/2013,premium,no,58,m,Spain,Basic,Mac,1,1,8,70,4648,33,5418,11055,10493,7321,12708,5031,6795,187,2239,23185,10616,3004,49,9
24/01/2012,trial,yes,53,f,Germany,Intermediate,Windows,5,1,2,49,866,89,6892,10372,4622,450,10839,6924,8385,10019,173,19417,11918,18796,372,10
18/08/2011,trial,no,59,f,Spain,Intermediate,Mac,1,1,2,48,9472,3446,5066,11604,2477,6256,9712,4726,1159,9561,4371,23353,22940,12812,84,11
23/04/2016,basic,no,37,f,Spain,Intermediate,Mac,8,1,10,65,30,197,4141,14483,13995,6683,16928,14144,271,1921,2156,36,16888,5477,4632,6
25/11/2022,basic,yes,57,m,Germany,Advanced,Mac,5,1,0,8,4765,2212,10338,9782,64,14930,12508,83,14213,9724,20207,985,36,17618,52,0
23/04/2011,premium,no,48,m,Spain,Intermediate,Linux,4,1,19,30,6310,6732,8755,13001,384,7259,4653,16165,8863,11302,20126,17748,145,12334,1088,11
22/09/2010,basic,yes,54,f,France,Intermediate,Windows,6,1,1,28,11824,11580,32,12625,3022,5398,6325,11943,14403,64,6677,13827,19351,14424,848,12
11/05/2021,basic,yes,51,f,Spain,Intermediate,Windows,2,1,0,11,39,211,3248,8260,4445,535,541,61,3091,6812,3430,419,3760,7598,10325,1
26/06/2016,premium,no,52,m,Spain,Intermediate,Linux,5,0,0,6,31,33,6126,2309,4814,10571,612,6872,112,362,661,30,13777,17651,385,6
27/07/2022,trial,yes,22,f,Spain,Intermediate,Linux,7,1,0,36,3150,1089,5351,2822,10024,503,412,832,16775,8039,12102,8163,24682,5599,188,0
26/03/2015,basic,no,23,f,Spain,Intermediate,Linux,4,0,1,0,1565,5621,12614,11490,9783,43,5008,2547,6756,13361,13909,3532,25362,428,208,7
13/01/2015,trial,yes,41,m,Germany,Intermediate,Windows,8,1,4,54,672,104,148,8628,14698,15785,958,944,20565,4822,19647,5621,13771,3644,1811,7
26/09/2012,trial,yes,49,f,Spain,Advanced,Mac,5,1,22,0,2740,36,11681,10608,14804,3210,1443,8780,8569,17193,5175,124,13371,12555,6855,10
10/01/2013,basic,no,39,m,Spain,Intermediate,Linux,7,0,21,1,3684,9940,4996,175,9525,2829,18298,2877,8906,14135,21795,13960,16161,2720,8398,9
02/02/2019,trial,yes,38,f,France,Advanced,Mac,10,1,4,5,1214,12047,4112,1345,14359,361,11916,1461,7247,3804,9691,11057,7353,2121,8866,3
09/07/2019,basic,no,23,m,Spain,Advanced,Mac,2,1,1,67,338,3219,91,12944,1733,15581,2554,9082,10488,2479,9330,1486,795,10177,11290,3
26/10/2019,trial,yes,53,m,Spain,Intermediate,Linux,0,1,1,42,10575,5950,12588,6597,10823,1218,7068,4068,9452,6304,264,13656,15299,30,136,3
14/01/2014,basic,yes,39,m,Spain,Advanced,Linux,2,0,0,3,367,2712,1426,14558,1402,15459,3982,513,9211,1463,4656,11236,985,12014,8472,8
23/10/2017,basic,no,53,m,Spain,Intermediate,Linux,8,0,7,48,9382,829,1912,2269,4142,38,5535,13827,7300,22136,6848,9876,1689,1403,8807,5
29/08/2012,premium,no,46,m,France,Basic,Linux,9,0,15,69,44,3166,2349,4212,11659,13529,11791,122,14530,583,1035,4919,4059,4715,53,10
06/10/2018,trial,no,48,m,Spain,Intermediate,Linux,7,0,1,2,2989,1419,14142,8216,13263,12592,1770,13608,3312,7051,108,1312,9904,3408,1098,4
12/11/2016,trial,yes,47,f,Spain,Intermediate,Windows,1,1,0,21,11165,2004,5427,630,13908,1283,1084,36,12214,9455,18972,15898,13303,8924,3841,6
03/01/2013,premium,yes,39,m,France,Advanced,Mac,1,1,11,32,2747,12687,9401,82,1606,15898,2091,11286,5449,7200,9040,1511,1130,1011,376,9
19/04/2011,basic,no,46,m,France,Intermediate,Windows,6,1,1,26,1213,7449,8754,791,2476,281,13019,6198,33,124,11344,13633,4137,10173,2192,11
11/12/2013,basic,no,33,f,Germany,Intermediate,Linux,2,1,8,65,8106,5283,11711,303,16273,7747,14727,15642,19118,55,5019,79,10620,1457,407,9
21/07/2019,basic,no,33,f,Germany,Intermediate,Linux,0,0,3,7,738,43,331,2543,6558,17536,932,4011,4436,14229,1751,23724,7322,5444,8596,3
28/12/2015,premium,yes,50,f,France,Intermediate,Linux,4,1,4,0,7258,3211,4757,3069,1420,77,136,6442,1223,964,19129,7663,10178,20941,163,6
07/11/2015,basic,yes,38,m,Spain,Intermediate,Linux,3,0,13,19,8554,3886,52,1375,4320,12756,17450,4863,2406,20563,19153,7811,25326,662,2349,7
24/01/2021,trial,yes,39,m,Spain,Basic,Linux,9,1,11,44,1194,7581,9314,3317,1161,147,7569,15608,3590,1276,2963,7482,2004,9981,3190,1
14/05/2022,basic,yes,25,f,Spain,Intermediate,Linux,6,1,21,1,9733,6038,8644,1414,3214,11691,15792,1987,5206,4754,5636,35,10991,5582,11916,0
02/01/2016,trial,yes,65,m,Spain,Intermediate,Mac,3,1,0,80,3799,5099,280,15118,15204,156,1675,1496,467,8110,8027,1340,21306,32,11932,6
09/10/2018,premium,no,47,m,Spain,Intermediate,Linux,1,1,1,4,169,714,3191,6297,7695,973,611,3291,4927,12243,2043,6824,1133,14875,805,4
25/11/2013,basic,no,40,m,Spain,Advanced,Mac,8,1,0,20,5908,4110,1664,6936,12381,4906,805,3517,556,599,7557,9095,3688,11860,11760,9
29/01/2019,trial,no,48,f,Spain,Intermediate,Windows,0,1,1,19,4777,11488,6919,2684,7409,13495,84,886,16089,10024,11503,1185,6516,227,199,3
16/02/2012,basic,yes,24,f,Spain,Intermediate,Linux,8,0,4,5,1389,11175,545,5920,160,16736,314,18581,10706,6046,21434,4314,2556,1762,1214,10
19/01/2019,basic,yes,31,m,France,Intermediate,Linux,1,0,7,44,1543,519,9896,4194,2704,743,1075,14477,5666,6236,2563,3219,10053,19148,8333,3
10/05/2011,basic,yes,56,f,Germany,Intermediate,Windows,4,1,1,66,275,1892,193,9295,4969,13573,7428,205,11526,6052,5960,1078,233,37,488,11
21/03/2022,premium,yes,54,m,Spain,Advanced,Linux,5,0,10,9,4877,31,6950,8515,8869,4447,9863,4417,3538,12657,23077,1606,17198,22218,1492,0
09/09/2020,basic,yes,38,m,Spain,Advanced,Mac,1,1,18,17,5725,10284,13224,36,16696,3468,6815,4232,20295,10612,8553,1001,5695,15339,8083,2
07/12/2013,premium,yes,56,f,Spain,Intermediate,Linux,7,0,6,0,254,6270,607,2645,1984,9011,8079,825,174,469,12060,626,3314,252,9693,9
25/12/2011,trial,yes,44,m,Spain,Basic,Windows,3,1,0,9,1261,3000,70,9014,3346,7070,10957,5364,4952,1973,10865,2538,15407,11005,44,10
22/10/2014,premium,yes,47,f,Spain,Intermediate,Mac,9,1,6,21,5004,8322,5207,110,3983,15407,18144,13201,2344,971,293,32,20925,13137,148,8
20/08/2016,basic,yes,47,f,Spain,Intermediate,Linux,4,1,0,6,1954,2291,391,1087,9079,5824,2375,10833,7321,10298,230,5886,2888,13981,8927,6
24/07/2019,basic,no,39,f,Spain,Intermediate,Linux,4,0,20,45,6692,102,55,612,14201,15551,2860,8329,6577,663,6973,16400,18474,152,842,3
08/12/2013,basic,yes,31,m,Spain,Intermediate,Linux,8,1,3,20,6934,4072,13196,11292,1285,15351,15307,44,21463,13465,1067,9158,23882,2232,825,9
18/06/2014,premium,yes,39,m,Spain,Advanced,Mac,7,1,21,57,4977,11074,3456,7644,6317,9231,1693,12214,577,1238,13993,2199,22187,2284,9745,8
07/01/2018,basic,no,62,m,Germany,Intermediate,Mac,5,0,4,9,10998,92,10891,4665,3409,9062,17600,2798,8889,818,6019,11837,277,480,109,4
26/01/2020,basic,no,61,m,Spain,Basic,Mac,5,1,9,87,55,2232,10047,12172,2653,4015,5020,5025,14031,435,290,12289,11121,7788,5496,2
12/11/2022,trial,no,63,m,Spain,Intermediate,Windows,4,1,6,40,1715,30,1176,1425,4589,176,5010,8163,15909,1820,18660,1458,540,10140,2001,0
05/02/2012,premium,no,47,f,Spain,Advanced,Linux,5,0,0,56,5607,466,2810,4232,158,145,15735,6537,7555,3624,559,22622,6155,13307,326,10
09/01/2015,trial,yes,39,f,Spain,Intermediate,Linux,4,1,0,22,448,3867,698,5462,5108,4889,9701,15441,4770,54,19441,1061,11596,10642,84,7
17/09/2011,premium,yes,44,f,France,Intermediate,Windows,5,0,1,43,330,1286,9795,6979,331,15015,1666,11218,932,10604,11207,13085,2982,81,103,11
30/10/2022,basic,no,55,f,France,Basic,Mac,4,1,6,1,7696,2661,9587,11789,5676,3422,729,8367,146,17539,7514,48,19117,23991,4877,0
10/05/2022,basic,no,60,m,Spain,Intermediate,Linux,8,0,2,75,5928,1284,1067,170,2055,5191,12283,1229,9961,6444,2894,2068,2786,776,1589,0
30/04/2015,premium,yes,31,f,Germany,Advanced,Windows,1,1,0,2,232,793,6973,30,95,3991,7547,16413,4962,7910,1938,23154,140,10779,498,7
14/05/2019,trial,no,38,f,France,Intermediate,Mac,6,1,0,5,589,5881,9781,4721,402,3578,8388,18032,7306,1051,20515,3975,17249,22795,514,3
01/11/2020,premium,yes,24,f,Spain,Advanced,Mac,0,1,11,1,582,5448,397,5417,16127,37,14654,360,263,13710,2331,654,53,22142,3387,2
05/08/2016,trial,yes,30,m,Spain,Intermediate,Mac,5,1,0,1,10870,31,523,542,2150,104,9038,276,909,7454,8996,5576,30,2489,1974,6
25/03/2016,trial,yes,22,f,Spain,Intermediate,Mac,1,1,21,46,1632,1075,2985,2897,400,782,256,250,14703,176,910,11792,12370,1927,8447,6
